"State","Type","Name","Age","Gender","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","PetID","AdoptionSpeed","BreedName_primary","BreedName_secondary","Primary_Color","Second_color","Third_Color","StateName"
41327,"Dog","Xena",4,"Female","Large","Short","Yes","Yes","No","Healthy",1,0,"f7af4ce3d",2,"Mixed Breed",NA,"Black",NA,NA,"Pulau Pinang"
41327,"Dog","Summer Ooi",72,"Female","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"52363327c",4,"Mixed Breed",NA,"Black","Brown","White","Pulau Pinang"
41327,"Cat","Dahlia",3,"Female","Small","Short","Yes","Yes","No","Healthy",1,0,"b2f21fe63",2,"Domestic Short Hair","Calico","Black","Yellow","White","Pulau Pinang"
41327,"Cat","Female Cat For Adoption At B'Worth",24,"Female","Medium","Short","No","No","No","Healthy",1,0,"119835ef9",3,"Siamese","Siamese","Brown","White",NA,"Pulau Pinang"
41327,"Dog","Pippin",12,"Male","Medium","Long","Yes","Yes","No","Healthy",1,500,"412b93160",2,"Shetland Sheepdog Sheltie",NA,"Black","Brown","White","Pulau Pinang"
41327,"Dog","Unknown",1,"Mixed","Small","Short","No","No","No","Healthy",6,0,"a3d4585c2",3,"Mixed Breed",NA,"Black","Brown","White","Pulau Pinang"
41327,"Dog","Unknown",1,"Male","Medium","Medium","No","No","No","Healthy",1,0,"de43c6ce5",2,"Mixed Breed",NA,"Brown","Cream","White","Pulau Pinang"
41327,"Dog","Unknown",2,"Female","Small","Short","No","No","No","Healthy",2,0,"8d39e0fa1",0,"Mixed Breed","Mixed Breed","Black","Brown","Cream","Pulau Pinang"
41327,"Dog","Little Dragon",4,"Male","Medium","Medium","Yes","Yes","No","Minor Injury",1,0,"0c5d5968b",3,"Mixed Breed",NA,"Brown","White",NA,"Pulau Pinang"
41327,"Cat","Oyen",15,"Male","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"406528ab5",4,"Domestic Short Hair",NA,"Brown","White",NA,"Pulau Pinang"
41327,"Dog","Puppy 1",2,"Male","Medium","Short","No","Yes","No","Healthy",1,0,"72626612c",2,"Mixed Breed",NA,"Black","Brown",NA,"Pulau Pinang"
41327,"Dog","AS-Puppy-10",1,"Female","Medium","Medium","No","No","No","Healthy",1,0,"9ba39bba6",2,"Mixed Breed",NA,"Brown",NA,NA,"Pulau Pinang"
41327,"Cat","Anchovy",3,"Female","Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,"79d56bb63",4,"Domestic Short Hair",NA,"Black","White",NA,"Pulau Pinang"
41327,"Dog","Kato",6,"Male","Medium","Medium","Yes","Yes","No","Healthy",1,200,"973278f56",4,"Schnauzer","Terrier","Cream","Gray",NA,"Pulau Pinang"
41327,"Dog","Patchouli, Pepper, Leo  & Ella",3,"Mixed","Medium","Short","Yes","Yes","Not Sure","Healthy",3,0,"3e25d4fb8",4,"Mixed Breed","Labrador Retriever","Black","Brown","White","Pulau Pinang"
41327,"Cat","Boy",54,"Male","Large","Long","Not Sure","Not Sure","No","Minor Injury",1,0,"a34b7e199",1,"Persian",NA,"Brown",NA,NA,"Pulau Pinang"
41327,"Dog","Unknown",1,"Mixed","Medium","Medium","No","No","No","Healthy",5,0,"92bf36222",1,"Mixed Breed",NA,"Brown","White",NA,"Pulau Pinang"
41327,"Dog","Rambo",17,"Female","Large","Medium","Yes","Yes","Not Sure","Healthy",1,100,"903523a17",4,"Mixed Breed",NA,"Cream",NA,NA,"Pulau Pinang"
41327,"Dog","Chimes, Blue, Rhythm & Hifi",3,"Mixed","Small","Short","Not Sure","Not Sure","Not Sure","Healthy",4,0,"e3fa5b2be",4,"Mixed Breed",NA,"Black","Brown","Golden","Pulau Pinang"
41327,"Cat","Unknown",40,"Female","Medium","Medium","Not Sure","Yes","No","Healthy",1,0,"bda06474b",4,"Bombay",NA,"Black",NA,NA,"Pulau Pinang"
41327,"Dog","Samuel",2,"Male","Medium","Medium","Yes","No","No","Healthy",1,40,"1fd2f589f",4,"Mixed Breed",NA,"Black","Brown",NA,"Pulau Pinang"
41327,"Dog","FY-M-B2",1,"Male","Medium","Medium","No","No","No","Healthy",1,0,"d8dd968c6",3,"Mixed Breed",NA,"Black","Brown",NA,"Pulau Pinang"
41327,"Dog","Coco",8,"Female","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"434691342",3,"Mixed Breed",NA,"Black","Brown",NA,"Pulau Pinang"
41327,"Dog","Lex",2,"Male","Small","Short","Yes","Yes","No","Healthy",1,0,"4dd8dd451",3,"Mixed Breed",NA,"Black","Brown",NA,"Pulau Pinang"
41327,"Cat","Smokie",1,"Female","Medium","Medium","No","No","No","Healthy",1,0,"756025f7c",2,"Domestic Medium Hair","Domestic Short Hair","Black","Cream","White","Pulau Pinang"
41327,"Cat","5 Kittens",2,"Female","Medium","Short","No","Yes","No","Healthy",5,0,"a9e6b1a1b",4,"Domestic Short Hair","Domestic Short Hair","Black","White",NA,"Pulau Pinang"
41327,"Dog","Puppies Have Been !",1,"Mixed","Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",3,100,"109823680",3,"Mixed Breed",NA,"Brown","Cream","White","Pulau Pinang"
41327,"Dog","Wen Wen",1,"Female","Medium","Short","No","No","No","Healthy",1,20,"52d65015d",2,"Mixed Breed",NA,"Black","White",NA,"Pulau Pinang"
41327,"Dog","Female Puppy3, 6 Weeks",1,"Female","Medium","Short","No","No","No","Healthy",1,0,"c1f4af354",1,"Mixed Breed","Mixed Breed","Cream",NA,NA,"Pulau Pinang"
41327,"Cat","2kitty",3,"Mixed","Medium","Short","Not Sure","Not Sure","No","Healthy",2,10,"aec88207f",1,"Domestic Medium Hair",NA,"Black","Golden","White","Pulau Pinang"
41327,"Dog","RO-F-02",2,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"01c7411ef",4,"Mixed Breed",NA,"Cream",NA,NA,"Pulau Pinang"
41327,"Dog","Frosty",2,"Female","Medium","Short","No","No","No","Healthy",1,20,"41b98eea2",2,"Mixed Breed",NA,"White",NA,NA,"Pulau Pinang"
41327,"Dog","Joey",2,"Female","Medium","Short","No","No","No","Healthy",1,20,"ca7a148c0",3,"Mixed Breed",NA,"Black","Brown",NA,"Pulau Pinang"
41327,"Dog","5 Puppies  On Sept 2010",2,"Female","Medium","Short","No","No","No","Healthy",5,0,"fb89569d8",2,"Mixed Breed","Mixed Breed","Black","Brown","White","Pulau Pinang"
41327,"Cat","2 Male & 1 Female Kittens",2,"Mixed","Medium","Short","No","No","No","Healthy",3,1,"e0811bfc8",3,"Domestic Short Hair","Domestic Short Hair","Black","Yellow","White","Pulau Pinang"
41327,"Dog","Girl Girl",4,"Female","Small","Short","No","No","No","Healthy",1,20,"6c594bfb0",4,"Mixed Breed",NA,"White",NA,NA,"Pulau Pinang"
41327,"Cat","Super Loving Bengal",10,"Male","Small","Short","Yes","Yes","Yes","Healthy",1,0,"4c74d479c",2,"Bengal",NA,"Black","Golden",NA,"Pulau Pinang"
41327,"Dog","Jumper",2,"Female","Small","Short","Not Sure","Not Sure","Not Sure","Healthy",1,100,"d01e08ee2",4,"Miniature Pinscher",NA,"Black",NA,NA,"Pulau Pinang"
41327,"Dog","Jay Jay",2,"Male","Medium","Short","No","No","No","Healthy",1,20,"f19397eed",3,"Mixed Breed",NA,"Black","Brown",NA,"Pulau Pinang"
41327,"Dog","Sabby",17,"Female","Large","Short","Yes","Yes","Not Sure","Healthy",1,100,"7b9cd9253",4,"Mixed Breed",NA,"Yellow",NA,NA,"Pulau Pinang"
41327,"Dog","JY-F-01",2,"Female","Medium","Medium","No","Yes","No","Healthy",1,0,"f5bbf322d",4,"Mixed Breed",NA,"Brown",NA,NA,"Pulau Pinang"
41327,"Dog","Bobby",29,"Male","Medium","Short","Yes","Yes","Not Sure","Healthy",1,0,"3f2a40f0a",4,"German Pinscher","Mixed Breed","Black","Brown",NA,"Pulau Pinang"
41327,"Dog","AS-Puppy-06",1,"Male","Medium","Medium","No","No","No","Healthy",1,0,"0e23c4abd",2,"Mixed Breed",NA,"Brown","White",NA,"Pulau Pinang"
41327,"Dog","Bebo And Bobo",2,"Male","Medium","Medium","No","No","No","Healthy",2,0,"01c202740",3,"Mixed Breed",NA,"Black","Brown","Golden","Pulau Pinang"
41327,"Cat","Shark",5,"Male","Medium","Medium","No","Yes","No","Minor Injury",5,10,"11f062cb4",4,"Domestic Long Hair",NA,"Black","White",NA,"Pulau Pinang"
41327,"Dog","Baby Girl",1,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"3517189ab",2,"Mixed Breed",NA,"Black","Brown",NA,"Pulau Pinang"
41327,"Dog","YUMI",5,"Female","Medium","Medium","Yes","Yes","No","Healthy",1,150,"86629a3ee",0,"Mixed Breed",NA,"Black","Brown","White","Pulau Pinang"
41327,"Dog","Unknown",3,"Female","Medium","Medium","No","Yes","No","Healthy",1,0,"3e373923e",4,"Mixed Breed",NA,"Black","White",NA,"Pulau Pinang"
41327,"Dog","SPOTTY",4,"Female","Medium","Short","No","No","No","Healthy",1,0,"648727065",3,"Labrador Retriever","Retriever","Brown","White",NA,"Pulau Pinang"
41327,"Cat","2 Semi Stray Kittens",2,"Mixed","Medium","Medium","No","No","No","Healthy",2,0,"07b994326",1,"Domestic Short Hair","Domestic Short Hair","Black","Yellow","White","Pulau Pinang"
41327,"Dog","Panda-Girl",2,"Female","Medium","Short","No","No","No","Healthy",1,20,"771156bfd",3,"Mixed Breed",NA,"Black","White",NA,"Pulau Pinang"
41327,"Dog","Puppy 2",2,"Male","Medium","Short","No","Yes","No","Healthy",1,0,"31e9530cf",2,"Mixed Breed",NA,"Black","Brown",NA,"Pulau Pinang"
41327,"Dog","The 3 Sisters",1,"Female","Medium","Short","No","No","No","Healthy",1,0,"8bed563dd",4,"Mixed Breed",NA,"Brown",NA,NA,"Pulau Pinang"
41327,"Dog","Bella",1,"Female","Medium","Medium","No","No","No","Healthy",1,0,"75c84313d",2,"Mixed Breed",NA,"Brown","Cream",NA,"Pulau Pinang"
41327,"Dog","J1012",2,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"96ad2141c",2,"Mixed Breed",NA,"Brown",NA,NA,"Pulau Pinang"
41327,"Dog","Messy Puppy",2,"Male","Medium","Medium","No","Yes","No","Healthy",1,0,"8f860b014",2,"Mixed Breed",NA,"Black","White",NA,"Pulau Pinang"
41327,"Dog","White",24,"Female","Medium","Medium","Yes","No","Yes","Healthy",1,50,"ee2c40165",2,"Bull Terrier","Mixed Breed","Black","Cream","White","Pulau Pinang"
41327,"Cat","Siamese Mix Kitten",6,"Female","Small","Short","Yes","Yes","Yes","Healthy",1,0,"8d0f8ad16",2,"Siamese","Domestic Medium Hair","Golden","White",NA,"Pulau Pinang"
41327,"Dog","A2",2,"Male","Medium","Medium","No","Yes","No","Healthy",1,0,"24e2e049e",2,"Mixed Breed",NA,"Black","White",NA,"Pulau Pinang"
41327,"Dog","4 Sisters",3,"Female","Medium","Short","No","No","No","Healthy",4,0,"a031e3771",4,"Mixed Breed",NA,"Black","Brown","Cream","Pulau Pinang"
41327,"Dog","Carlos, Pedro & Tin Tin",2,"Mixed","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",3,0,"eb3101bcd",1,"Terrier","Mixed Breed","Black","Brown","Yellow","Pulau Pinang"
41327,"Cat","Bruno Bear",2,"Male","Medium","Medium","Yes","Yes","No","Healthy",1,0,"42af80bc3",1,"Domestic Medium Hair","Tabby","Black","Brown","Gray","Pulau Pinang"
41327,"Cat","Your New Baby",8,"Male","Medium","Short","No","No","No","Healthy",1,50,"a22b593a2",3,"Domestic Short Hair",NA,"Gray",NA,NA,"Pulau Pinang"
41327,"Dog","Pokky",12,"Female","Medium","Short","Yes","Yes","No","Healthy",1,0,"637186543",4,"Mixed Breed",NA,"Cream",NA,NA,"Pulau Pinang"
41327,"Dog","Simba",1,"Male","Medium","Medium","No","No","No","Healthy",1,0,"71297d780",2,"Mixed Breed","Mixed Breed","Brown","Golden","Cream","Pulau Pinang"
41327,"Dog","Male & Female Pup",2,"Mixed","Medium","Short","No","Yes","No","Healthy",2,0,"1082982dc",4,"Mixed Breed","Mixed Breed","Black","Yellow","White","Pulau Pinang"
41327,"Dog","(No Name)",1,"Male","Small","Medium","No","No","No","Healthy",4,0,"6984c8d7e",4,"Mixed Breed","Mixed Breed","White",NA,NA,"Pulau Pinang"
41327,"Cat","Cutie Kitty",5,"Male","Small","Short","Yes","Yes","No","Healthy",1,0,"99d5d4d41",3,"Domestic Short Hair",NA,"Black","White",NA,"Pulau Pinang"
41327,"Dog","Sonia",3,"Female","Medium","Short","No","No","No","Healthy",1,0,"8102d6dc7",2,"Mixed Breed",NA,"Black","Brown","White","Pulau Pinang"
41327,"Dog","Bobby",1,"Male","Medium","Long","No","No","No","Healthy",1,0,"1d4940497",2,"Mixed Breed",NA,"Black","Brown",NA,"Pulau Pinang"
41327,"Cat","Sena",12,"Female","Medium","Short","Not Sure","Yes","Yes","Healthy",1,0,"67b1168ba",4,"British Shorthair","Scottish Fold","Black","Golden","White","Pulau Pinang"
41327,"Dog","Marry",12,"Male","Small","Short","Not Sure","Yes","Not Sure","Healthy",1,0,"94bcf0199",2,"Mixed Breed",NA,"Black","Brown",NA,"Pulau Pinang"
41327,"Dog","AS-Puppy-05",1,"Male","Medium","Medium","No","No","No","Healthy",1,0,"0c4e78176",2,"Mixed Breed",NA,"Brown","White",NA,"Pulau Pinang"
41327,"Dog","Happy",17,"Male","Medium","Short","Yes","Yes","No","Healthy",1,0,"cbd6b3064",1,"Pug",NA,"White",NA,NA,"Pulau Pinang"
41327,"Dog","Unknown",1,"Male","Medium","Medium","No","No","Not Sure","Healthy",1,0,"eed29a312",3,"Mixed Breed",NA,"Black","White",NA,"Pulau Pinang"
41330,"Dog","Seasons",60,"Male","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,"4bdbeb107",1,"Mixed Breed","Husky","Black","Cream","White","Perak"
41330,"Dog",""" RUBY"" 6 Mth Old",6,"Female","Medium","Medium","Not Sure","Yes","No","Healthy",1,0,"f836696de",4,"Mixed Breed",NA,"Brown","Yellow",NA,"Perak"
41330,"Cat","Cik Oren",12,"Male","Medium","Long","No","No","No","Healthy",1,0,"01b26743c",4,"Domestic Medium Hair","Domestic Medium Hair","Yellow",NA,NA,"Perak"
41330,"Cat","Cici",4,"Female","Small","Medium","No","No","No","Healthy",3,0,"07a3f2bd1",3,"Bengal","Domestic Short Hair","Black","Brown",NA,"Perak"
41330,"Dog","Tiny",1,"Female","Medium","Short","Not Sure","Not Sure","No","Healthy",1,0,"9a719040f",2,"Mixed Breed",NA,"Brown",NA,NA,"Perak"
41330,"Dog","Girl Girl",2,"Female","Small","Short","No","Yes","No","Healthy",1,0,"2c7a8ea18",2,"Mixed Breed",NA,"Brown","Cream","White","Perak"
41330,"Dog","Jack",18,"Male","Medium","Short","Yes","Yes","No","Healthy",1,0,"db77fdb46",4,"Mixed Breed","Corgi","Cream",NA,NA,"Perak"
41330,"Cat","Chika",6,"Female","Small","Short","No","Yes","No","Healthy",1,0,"52f439e65",4,"Domestic Short Hair",NA,"Black","White",NA,"Perak"
41330,"Dog","Xiu Qiu (å°ä¹ï¼",8,"Female","Small","Short","Yes","Yes","No","Healthy",1,0,"db0b0bea6",4,"Corgi","Mixed Breed","Black",NA,NA,"Perak"
41330,"Dog","Lemon Boy",5,"Male","Medium","Short","Yes","Yes","No","Healthy",1,0,"5e27bdcde",3,"Mixed Breed",NA,"Black","Brown","Yellow","Perak"
41330,"Dog","Elaine",4,"Female","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"d83dd7fc2",3,"Mixed Breed",NA,"Cream","White",NA,"Perak"
41330,"Dog","Hachi",53,"Male","Small","Medium","Yes","Yes","Not Sure","Healthy",1,0,"3086dc257",2,"Poodle",NA,"Brown","Cream",NA,"Perak"
41330,"Dog","Tiger",2,"Female","Medium","Medium","Not Sure","Yes","No","Healthy",1,0,"ed9d88a61",4,"Mixed Breed",NA,"Brown",NA,NA,"Perak"
41330,"Dog","Puppies",2,"Female","Medium","Short","No","No","No","Healthy",7,0,"ea319fdec",1,"Mixed Breed",NA,"White",NA,NA,"Perak"
41330,"Cat","Eva",12,"Female","Medium","Long","Not Sure","Not Sure","Not Sure","Healthy",1,0,"16504b328",3,"Domestic Long Hair",NA,"Black","Gray","White","Perak"
41330,"Dog","Shepard Mixed Male",2,"Male","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,"566dcbd9f",4,"Shepherd","Mixed Breed","Black","Brown",NA,"Perak"
41330,"Dog","Xiao Yuan",66,"Female","Medium","Short","No","Yes","No","Healthy",1,300,"ff2224b9d",3,"French Bulldog",NA,"Black","White",NA,"Perak"
41330,"Dog","Sally",2,"Female","Medium","Medium","No","Yes","No","Healthy",1,1,"97d823486",2,"Mixed Breed",NA,"Black","Brown",NA,"Perak"
41330,"Dog","Adoption Puppies * URGENT *",2,"Male","Medium","Short","No","No","No","Healthy",2,0,"7be394a98",2,"Mixed Breed","Rottweiler","Black","Brown","Yellow","Perak"
41330,"Dog","Lucky Pup",2,"Female","Medium","Short","No","No","No","Healthy",1,0,"1adb292f6",3,"Mixed Breed",NA,"Black","Cream",NA,"Perak"
41330,"Dog","Mini",3,"Female","Small","Short","No","No","No","Healthy",1,0,"62550cf78",1,"Cocker Spaniel","Akbash","Brown",NA,NA,"Perak"
41330,"Dog","Milo",19,"Male","Medium","Medium","Yes","Yes","No","Healthy",1,100,"17ba1d7ce",1,"Poodle",NA,"Brown","Golden",NA,"Perak"
41330,"Dog","Unknown",72,"Mixed","Large","Short","Not Sure","Not Sure","Not Sure","Healthy",4,0,"56b5845d7",4,"Mixed Breed",NA,"Brown",NA,NA,"Perak"
41330,"Cat","Kucing Ipoh Diberi Percuma",2,"Mixed","Medium","Medium","No","Yes","No","Healthy",3,0,"3c3615b2d",1,"Domestic Short Hair","Siamese","Black","Brown","White","Perak"
41330,"Dog","Cookie",2,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"7c139389d",2,"Mixed Breed",NA,"Black","Brown","White","Perak"
41330,"Cat","Kitty",2,"Mixed","Medium","Medium","No","No","No","Healthy",3,0,"770eca5eb",4,"Domestic Medium Hair",NA,"Cream","Gray",NA,"Perak"
41330,"Dog","Charlie Brown & Snoopy",3,"Male","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,"5cba5c76a",3,"Mixed Breed","Labrador Retriever","Brown","Cream","White","Perak"
41330,"Dog","Mama Mia",18,"Female","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,"cd9c84ec2",1,"Mixed Breed",NA,"Cream",NA,NA,"Perak"
41330,"Dog","Macy Girl & Joey Boy",1,"Mixed","Medium","Short","Yes","Yes","Yes","Healthy",2,0,"1099a5406",3,"Mixed Breed",NA,"Black","Brown","White","Perak"
41330,"Dog","Puppy Girl",4,"Female","Medium","Medium","No","No","No","Healthy",1,0,"8bb34f0bd",3,"Mixed Breed","Mixed Breed","Black","Brown",NA,"Perak"
41330,"Cat","4 Cats For Adoption",3,"Male","Medium","Short","Yes","Not Sure","No","Healthy",4,0,"f7ada8363",3,"Domestic Short Hair","Domestic Short Hair","Black","Brown","White","Perak"
41330,"Dog","Lui Lui",96,"Male","Small","Medium","Yes","Yes","No","Healthy",1,0,"dd5f93066",2,"Poodle",NA,"Brown",NA,NA,"Perak"
41330,"Dog","Cooper",5,"Male","Medium","Medium","Yes","Yes","No","Healthy",1,0,"e65375c05",1,"Mixed Breed","Spitz","Black","Brown","White","Perak"
41330,"Dog","Coffee (Kopi O)",7,"Male","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,"a05c489dc",3,"Mixed Breed","Australian Cattle Dog/Blue Heeler","Black","Cream",NA,"Perak"
41330,"Dog","Milo 05",1,"Female","Medium","Medium","No","No","No","Healthy",1,0,"d4f813a7e",3,"Mixed Breed",NA,"Black","Brown",NA,"Perak"
41330,"Dog","Snoopy & Funny",36,"Mixed","Medium","Short","Not Sure","Not Sure","No","Healthy",2,0,"a9c968c38",4,"Schnauzer",NA,"Gray",NA,NA,"Perak"
41330,"Dog","Puppies",1,"Mixed","Medium","Short","No","No","Yes","Healthy",9,0,"f2816bd92",2,"Mixed Breed",NA,"Black","Brown","Cream","Perak"
41330,"Dog","GoGo",48,"Male","Small","Short","Yes","Yes","Yes","Healthy",1,0,"65de38d1d",2,"Poodle",NA,"Cream",NA,NA,"Perak"
41330,"Dog","Dumbo",5,"Male","Medium","Short","Yes","Yes","No","Healthy",1,0,"731a2ef80",3,"Mixed Breed",NA,"Brown",NA,NA,"Perak"
41330,"Dog","Branda",6,"Female","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"714e287c7",3,"Mixed Breed",NA,"Black","Brown","Cream","Perak"
41330,"Dog","Little Angels",2,"Female","Medium","Short","No","No","No","Healthy",2,0,"fb442ee5e",1,"Mixed Breed",NA,"Black","Brown","White","Perak"
41330,"Cat","Yummy Oranges",2,"Mixed","Small","Medium","No","No","No","Healthy",7,0,"851c46a9c",3,"Domestic Medium Hair",NA,"Golden","White",NA,"Perak"
41330,"Dog","Mixed Husky",3,"Female","Small","Medium","No","No","No","Healthy",1,0,"9b5df2f3d",1,"Husky","Mixed Breed","Gray",NA,NA,"Perak"
41330,"Cat","Kitkat",212,"Female","Medium","Short","Yes","Yes","No","Healthy",1,0,"53923463d",3,"Domestic Short Hair",NA,"Black",NA,NA,"Perak"
41330,"Dog","Wiley With JudyLovePets!!",2,"Male","Small","Short","Yes","Yes","No","Healthy",1,0,"f031aaaef",3,"Mixed Breed",NA,"Gray","White",NA,"Perak"
41330,"Dog","Chewy",2,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"e2e7a93fe",2,"Mixed Breed",NA,"Black","White",NA,"Perak"
41330,"Dog","Little Goat",2,"Female","Medium","Short","No","No","No","Healthy",1,0,"46c5fd256",3,"Mixed Breed",NA,"Black","Cream","White","Perak"
41330,"Dog","Unknown",2,"Mixed","Small","Medium","No","No","No","Healthy",9,0,"9951b9762",4,"Mixed Breed",NA,"Black","Brown",NA,"Perak"
41330,"Dog","Cute Boys",3,"Male","Medium","Short","No","No","No","Healthy",2,0,"5f986901c",2,"Mixed Breed","Mixed Breed","Brown","Cream",NA,"Perak"
41330,"Cat","Tiffany",3,"Female","Small","Short","No","Yes","No","Healthy",1,0,"ef086278a",4,"Tabby",NA,"Black","Gray",NA,"Perak"
41330,"Dog","KL Boy",3,"Male","Medium","Short","Yes","Yes","No","Healthy",1,0,"859b2a95b",3,"Mixed Breed","Mixed Breed","Cream",NA,NA,"Perak"
41330,"Dog","A-G",36,"Male","Medium","Medium","Yes","Yes","No","Healthy",1,0,"e0d18f038",4,"Mixed Breed",NA,"Cream",NA,NA,"Perak"
41330,"Cat","Tommy",20,"Male","Medium","Medium","Yes","Yes","Yes","Healthy",1,0,"cf74891fd",3,"Domestic Medium Hair","Calico","Black","White",NA,"Perak"
41330,"Dog","Brownie",12,"Male","Medium","Short","Yes","Yes","Not Sure","Healthy",1,0,"f6ec35f31",4,"Mixed Breed",NA,"Black","Brown","Golden","Perak"
41330,"Dog","Leah **",4,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"8d7c78428",4,"Mixed Breed",NA,"Yellow","White",NA,"Perak"
41330,"Dog","Lulu ^^",5,"Female","Medium","Medium","No","Yes","No","Healthy",1,0,"919820452",4,"Mixed Breed",NA,"Yellow","White",NA,"Perak"
41330,"Dog","Five Cute Siblings",1,"Mixed","Medium","Medium","No","No","No","Healthy",8,0,"052160ae6",1,"Mixed Breed",NA,"Black","Brown","White","Perak"
41330,"Dog","Ginger",1,"Female","Medium","Short","No","No","No","Healthy",1,0,"4d1a986bb",3,"Mixed Breed",NA,"Brown",NA,NA,"Perak"
41330,"Dog","Blue",7,"Male","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"aefafcc66",4,"Mixed Breed",NA,"Cream","White",NA,"Perak"
41330,"Dog","Miko",1,"Mixed","Medium","Medium","No","No","No","Healthy",9,0,"1ee56e81a",4,"Mixed Breed","Mixed Breed","Brown","Golden","Gray","Perak"
41330,"Dog","Unagi 01",1,"Female","Medium","Medium","No","No","No","Healthy",1,0,"493ab5d96",2,"Mixed Breed",NA,"Black","Brown",NA,"Perak"
41330,"Dog","Terrier Mix Breed",2,"Mixed","Medium","Long","No","No","No","Healthy",2,0,"3664119b9",1,"Mixed Breed","Terrier","Black","Brown","Golden","Perak"
41330,"Cat","Mylo",9,"Male","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"f6b229568",4,"Singapura",NA,"Brown","White",NA,"Perak"
41330,"Dog","HAPPY (é»ç®)",68,"Male","Large","Short","Yes","Yes","No","Healthy",1,0,"e8dc8fa13",2,"Rottweiler","Mixed Breed","Black","Brown",NA,"Perak"
41330,"Dog","Jenny-Baby",1,"Female","Medium","Short","Yes","Yes","Yes","Healthy",1,0,"053d121b8",4,"Mixed Breed",NA,"Black","Brown","Yellow","Perak"
41330,"Dog","3 Pure Black Puppies 5 Months Old",5,"Mixed","Medium","Short","Yes","Yes","Yes","Healthy",3,0,"9ede28a9d",4,"Mixed Breed",NA,"Black",NA,NA,"Perak"
41330,"Cat","Unique",2,"Male","Small","Short","No","Yes","No","Healthy",1,0,"5b31b0fa4",4,"Domestic Short Hair","Tortoiseshell","Black","Golden",NA,"Perak"
41330,"Dog","FiFi",255,"Male","Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,"50682d0f1",4,"Mixed Breed",NA,"Brown","White",NA,"Perak"
41330,"Dog","Siblings For Adoption",4,"Mixed","Small","Medium","Not Sure","Not Sure","No","Healthy",2,0,"3821d75e9",2,"Mixed Breed","Mixed Breed","Black",NA,NA,"Perak"
41330,"Dog","Gwennie",42,"Female","Medium","Long","Yes","Yes","Yes","Healthy",1,0,"cbf20c4b0",4,"Mixed Breed",NA,"Black","Brown",NA,"Perak"
41330,"Dog","Latte",3,"Female","Medium","Medium","Yes","Yes","No","Healthy",1,0,"6d3930bb1",4,"Mixed Breed","Mixed Breed","Golden","Cream",NA,"Perak"
41330,"Dog","Goldie (Goldy)",41,"Female","Small","Medium","No","Yes","Not Sure","Healthy",1,25,"7a5091ca2",2,"Terrier","Poodle","Golden",NA,NA,"Perak"
41330,"Dog","Baby",1,"Female","Small","Medium","Yes","Yes","No","Healthy",1,0,"41ae99ff2",3,"Mixed Breed",NA,"Black","Brown","White","Perak"
41330,"Dog","Adoption URGENT",1,"Female","Small","Short","Yes","Yes","No","Healthy",1,50,"bda912e4e",1,"Rottweiler",NA,"Black","Brown",NA,"Perak"
41330,"Dog","Puppy For Adoption!!",1,"Mixed","Medium","Medium","No","No","No","Minor Injury",2,0,"a0da2621e",4,"Mixed Breed",NA,"Black","Brown",NA,"Perak"
41330,"Dog","LUCY",4,"Female","Medium","Short","No","Yes","No","Healthy",1,0,"bec55c577",4,"Mixed Breed",NA,"Yellow","White",NA,"Perak"
41330,"Dog","Little Puppies",1,"Mixed","Medium","Short","No","Yes","No","Healthy",17,0,"890127ff5",3,"Mixed Breed",NA,"Black","Brown","White","Perak"
41330,"Dog","Molly & Dolly",48,"Female","Medium","Short","Not Sure","Not Sure","Yes","Healthy",2,0,"8cd1d06ab",4,"Mixed Breed","Mixed Breed","Brown","White",NA,"Perak"
41330,"Dog","Mylo",1,"Male","Medium","Short","Yes","Yes","No","Healthy",1,100,"dc56ff89a",1,"Mixed Breed",NA,"Black","Brown","White","Perak"
41330,"Dog","Lover Boy",8,"Male","Medium","Short","No","No","No","Healthy",1,0,"e81c6347b",2,"Mixed Breed",NA,"Brown","White",NA,"Perak"
